Date_Time,CO_sensor,RH,Month,Day,Hour,CO_sensor_lag_1,CO_sensor_lag_24,RH_lag_1,RH_lag_24,Month_sin,Month_cos,Day_sin,Day_cos,Hour_sin,Hour_cos
2004-04-05 13:00:00,1454.0,51.5,4,5,13,1498.0,1160.0,54.3,32.1,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.3984010898462412,-0.9172113015054532
2004-04-05 14:00:00,1402.0,47.5,4,5,14,1454.0,1136.0,51.5,31.1,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.6310879443260528,-0.7757112907044198
2004-04-05 15:00:00,1327.0,41.7,4,5,15,1402.0,1296.0,47.5,30.8,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.816969893010442,-0.5766803221148672
2004-04-05 16:00:00,1273.0,38.3,4,5,16,1327.0,1345.0,41.7,36.0,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.9422609221188204,-0.3348796121709864
2004-04-05 17:00:00,1457.0,42.8,4,5,17,1273.0,1296.0,38.3,36.2,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.9976687691905392,-0.06824241336467135
2004-04-05 18:00:00,1543.0,45.4,4,5,18,1457.0,1258.0,42.8,39.3,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.979084087682323,0.2034560130526333
2004-04-05 19:00:00,1499.0,47.5,4,5,19,1543.0,1420.0,45.4,44.6,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.8878852184023756,0.4600650377311516
2004-04-05 20:00:00,1378.0,49.4,4,5,20,1499.0,1366.0,47.5,48.9,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.7308359642781246,0.6825531432186536
2004-04-05 21:00:00,1243.0,50.9,4,5,21,1378.0,1113.0,49.4,56.1,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.5195839500354336,0.8544194045464886
2004-04-05 22:00:00,1196.0,51.8,4,5,22,1243.0,1196.0,50.9,58.8,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-0.2697967711570244,0.9629172873477992
2004-04-05 23:00:00,1137.0,53.9,4,5,23,1196.0,1188.0,51.8,60.8,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,-2.4492935982947064e-16,1.0
2004-04-06 00:00:00,1015.0,55.4,4,6,0,1137.0,1102.0,53.9,64.4,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.0,1.0
2004-04-06 01:00:00,978.0,57.0,4,6,1,1015.0,969.0,55.4,63.3,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.2697967711570243,0.9629172873477994
2004-04-06 02:00:00,933.0,59.2,4,6,2,978.0,983.0,57.0,61.5,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.5195839500354336,0.8544194045464886
2004-04-06 03:00:00,927.0,61.4,4,6,3,933.0,876.0,59.2,56.9,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.730835964278124,0.6825531432186541
2004-04-06 04:00:00,908.0,61.6,4,6,4,927.0,884.0,61.4,54.0,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.8878852184023752,0.4600650377311522
2004-04-06 05:00:00,980.0,58.8,4,6,5,908.0,1024.0,61.6,63.9,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9790840876823228,0.20345601305263397
2004-04-06 06:00:00,1236.0,58.9,4,6,6,980.0,1126.0,58.8,65.3,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9976687691905392,-0.06824241336467088
2004-04-06 07:00:00,1664.0,55.2,4,6,7,1236.0,1415.0,58.9,62.5,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.9422609221188205,-0.33487961217098616
2004-04-06 08:00:00,1757.0,52.5,4,6,8,1664.0,1631.0,55.2,58.8,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.8169698930104421,-0.5766803221148671
2004-04-06 09:00:00,1524.0,46.3,4,6,9,1757.0,1499.0,52.5,56.7,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.631087944326053,-0.7757112907044197
2004-04-06 10:00:00,1329.0,41.8,4,6,10,1524.0,1461.0,46.3,57.4,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.3984010898462418,-0.9172113015054528
2004-04-06 11:00:00,1167.0,40.1,4,6,11,1329.0,1430.0,41.8,55.2,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,0.13616664909624665,-0.9906859460363308
2004-04-06 12:00:00,1369.0,36.6,4,6,12,1167.0,1498.0,40.1,54.3,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.1361666490962464,-0.9906859460363308
2004-04-06 13:00:00,1284.0,34.7,4,6,13,1369.0,1454.0,36.6,51.5,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.3984010898462412,-0.9172113015054532
2004-04-06 14:00:00,1221.0,35.4,4,6,14,1284.0,1402.0,34.7,47.5,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.6310879443260528,-0.7757112907044198
2004-04-06 15:00:00,1096.0,36.9,4,6,15,1221.0,1327.0,35.4,41.7,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.816969893010442,-0.5766803221148672
2004-04-06 16:00:00,1143.0,36.8,4,6,16,1096.0,1273.0,36.9,38.3,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9422609221188204,-0.3348796121709864
2004-04-06 17:00:00,1251.0,40.6,4,6,17,1143.0,1457.0,36.8,42.8,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.9976687691905392,-0.06824241336467135
2004-04-06 18:00:00,1268.0,44.3,4,6,18,1251.0,1543.0,40.6,45.4,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.979084087682323,0.2034560130526333
2004-04-06 19:00:00,1314.0,47.7,4,6,19,1268.0,1499.0,44.3,47.5,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.8878852184023756,0.4600650377311516
2004-04-06 20:00:00,1315.0,50.7,4,6,20,1314.0,1378.0,47.7,49.4,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.7308359642781246,0.6825531432186536
2004-04-06 21:00:00,1095.0,49.4,4,6,21,1315.0,1243.0,50.7,50.9,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.5195839500354336,0.8544194045464886
2004-04-06 22:00:00,1027.0,48.6,4,6,22,1095.0,1196.0,49.4,51.8,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-0.2697967711570244,0.9629172873477992
2004-04-06 23:00:00,1012.0,47.0,4,6,23,1027.0,1137.0,48.6,53.9,0.8660254037844387,-0.4999999999999998,0.9377521321470804,0.3473052528448203,-2.4492935982947064e-16,1.0
2004-04-07 00:00:00,948.0,45.9,4,7,0,1012.0,1015.0,47.0,55.4,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.0,1.0
2004-04-07 01:00:00,889.0,44.9,4,7,1,948.0,978.0,45.9,57.0,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.2697967711570243,0.9629172873477994
2004-04-07 02:00:00,830.0,44.4,4,7,2,889.0,933.0,44.9,59.2,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.5195839500354336,0.8544194045464886
2004-04-07 03:00:00,801.0,42.4,4,7,3,830.0,927.0,44.4,61.4,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.730835964278124,0.6825531432186541
2004-04-07 04:00:00,804.0,45.4,4,7,4,801.0,908.0,42.4,61.6,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.8878852184023752,0.4600650377311522
2004-04-07 05:00:00,824.0,50.1,4,7,5,804.0,980.0,45.4,58.8,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.9790840876823228,0.20345601305263397
2004-04-07 06:00:00,1000.0,58.6,4,7,6,824.0,1236.0,50.1,58.9,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.9976687691905392,-0.06824241336467088
2004-04-07 07:00:00,1307.0,58.2,4,7,7,1000.0,1664.0,58.6,55.2,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.9422609221188205,-0.33487961217098616
2004-04-07 08:00:00,1286.0,52.0,4,7,8,1307.0,1757.0,58.2,52.5,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.8169698930104421,-0.5766803221148671
2004-04-07 09:00:00,1150.0,61.4,4,7,9,1286.0,1524.0,52.0,46.3,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.631087944326053,-0.7757112907044197
2004-04-07 10:00:00,1087.0,53.1,4,7,10,1150.0,1329.0,61.4,41.8,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.3984010898462418,-0.9172113015054528
2004-04-07 11:00:00,1016.0,44.3,4,7,11,1087.0,1167.0,53.1,40.1,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,0.13616664909624665,-0.9906859460363308
2004-04-07 12:00:00,1029.0,40.3,4,7,12,1016.0,1369.0,44.3,36.6,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.1361666490962464,-0.9906859460363308
2004-04-07 13:00:00,1109.0,42.2,4,7,13,1029.0,1284.0,40.3,34.7,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.3984010898462412,-0.9172113015054532
2004-04-07 14:00:00,997.0,51.8,4,7,14,1109.0,1221.0,42.2,35.4,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.6310879443260528,-0.7757112907044198
2004-04-07 15:00:00,1177.0,76.4,4,7,15,997.0,1096.0,51.8,36.9,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.816969893010442,-0.5766803221148672
2004-04-07 16:00:00,1045.0,47.7,4,7,16,1177.0,1143.0,76.4,36.8,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.9422609221188204,-0.3348796121709864
2004-04-07 17:00:00,1171.0,37.1,4,7,17,1045.0,1251.0,47.7,40.6,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.9976687691905392,-0.06824241336467135
2004-04-07 18:00:00,1221.0,48.7,4,7,18,1171.0,1268.0,37.1,44.3,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.979084087682323,0.2034560130526333
2004-04-07 19:00:00,1262.0,71.3,4,7,19,1221.0,1314.0,48.7,47.7,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.8878852184023756,0.4600650377311516
2004-04-07 20:00:00,1207.0,74.0,4,7,20,1262.0,1315.0,71.3,50.7,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.7308359642781246,0.6825531432186536
2004-04-07 21:00:00,956.0,71.8,4,7,21,1207.0,1095.0,74.0,49.4,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.5195839500354336,0.8544194045464886
2004-04-07 22:00:00,1020.0,75.2,4,7,22,956.0,1027.0,71.8,48.6,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-0.2697967711570244,0.9629172873477992
2004-04-07 23:00:00,1107.0,76.0,4,7,23,1020.0,1012.0,75.2,47.0,0.8660254037844387,-0.4999999999999998,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0
2004-04-08 00:00:00,1020.0,75.0,4,8,0,1107.0,948.0,76.0,45.9,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.0,1.0
2004-04-08 01:00:00,1051.0,76.7,4,8,1,1020.0,889.0,75.0,44.9,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.2697967711570243,0.9629172873477994
2004-04-08 02:00:00,965.0,79.6,4,8,2,1051.0,830.0,76.7,44.4,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.5195839500354336,0.8544194045464886
2004-04-08 03:00:00,890.0,80.6,4,8,3,965.0,801.0,79.6,42.4,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.730835964278124,0.6825531432186541
2004-04-08 04:00:00,823.0,75.6,4,8,4,890.0,804.0,80.6,45.4,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.8878852184023752,0.4600650377311522
2004-04-08 05:00:00,869.0,72.1,4,8,5,823.0,824.0,75.6,50.1,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.9790840876823228,0.20345601305263397
2004-04-08 06:00:00,939.0,70.4,4,8,6,869.0,1000.0,72.1,58.6,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.9976687691905392,-0.06824241336467088
2004-04-08 07:00:00,1274.0,70.5,4,8,7,939.0,1307.0,70.4,58.2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.9422609221188205,-0.33487961217098616
2004-04-08 08:00:00,1512.0,64.3,4,8,8,1274.0,1286.0,70.5,52.0,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.8169698930104421,-0.5766803221148671
2004-04-08 09:00:00,1435.0,54.2,4,8,9,1512.0,1150.0,64.3,61.4,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.631087944326053,-0.7757112907044197
2004-04-08 10:00:00,1207.0,42.6,4,8,10,1435.0,1087.0,54.2,53.1,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.3984010898462418,-0.9172113015054528
2004-04-08 11:00:00,1223.0,34.2,4,8,11,1207.0,1016.0,42.6,44.3,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,0.13616664909624665,-0.9906859460363308
2004-04-08 12:00:00,1121.0,27.4,4,8,12,1223.0,1029.0,34.2,40.3,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.1361666490962464,-0.9906859460363308
2004-04-08 13:00:00,1176.0,26.7,4,8,13,1121.0,1109.0,27.4,42.2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.3984010898462412,-0.9172113015054532
2004-04-08 14:00:00,1144.0,22.6,4,8,14,1176.0,997.0,26.7,51.8,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.6310879443260528,-0.7757112907044198
2004-04-08 15:00:00,1136.0,24.8,4,8,15,1144.0,1177.0,22.6,76.4,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.816969893010442,-0.5766803221148672
2004-04-08 16:00:00,1085.0,25.4,4,8,16,1136.0,1045.0,24.8,47.7,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.9422609221188204,-0.3348796121709864
2004-04-08 17:00:00,1297.0,24.5,4,8,17,1085.0,1171.0,25.4,37.1,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.9976687691905392,-0.06824241336467135
2004-04-08 18:00:00,1408.0,28.6,4,8,18,1297.0,1221.0,24.5,48.7,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.979084087682323,0.2034560130526333
2004-04-08 19:00:00,1618.0,32.9,4,8,19,1408.0,1262.0,28.6,71.3,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.8878852184023756,0.4600650377311516
2004-04-08 20:00:00,1319.0,39.8,4,8,20,1618.0,1207.0,32.9,74.0,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.7308359642781246,0.6825531432186536
2004-04-08 21:00:00,1045.0,41.5,4,8,21,1319.0,956.0,39.8,71.8,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.5195839500354336,0.8544194045464886
2004-04-08 22:00:00,1058.0,46.0,4,8,22,1045.0,1020.0,41.5,75.2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.05064916883871264,-0.2697967711570244,0.9629172873477992
2004-04-10 23:00:00,1220.0,56.6,4,10,23,1247.0,1176.0,55.5,67.9,0.8660254037844387,-0.4999999999999998,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0
2004-04-11 00:00:00,1028.0,56.2,4,11,0,1220.0,1047.0,56.6,66.9,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.0,1.0
2004-04-11 01:00:00,978.0,56.6,4,11,1,1028.0,1116.0,56.2,70.1,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.2697967711570243,0.9629172873477994
2004-04-11 02:00:00,949.0,64.3,4,11,2,978.0,1074.0,56.6,69.8,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.5195839500354336,0.8544194045464886
2004-04-11 03:00:00,910.0,66.0,4,11,3,949.0,922.0,64.3,69.3,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.730835964278124,0.6825531432186541
2004-04-11 04:00:00,863.0,70.4,4,11,4,910.0,898.0,66.0,70.3,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.8878852184023752,0.4600650377311522
2004-04-11 05:00:00,836.0,70.7,4,11,5,863.0,970.0,70.4,73.4,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.9790840876823228,0.20345601305263397
2004-04-11 06:00:00,856.0,71.0,4,11,6,836.0,1073.0,70.7,70.5,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.9976687691905392,-0.06824241336467088
2004-04-11 07:00:00,888.0,66.6,4,11,7,856.0,1081.0,71.0,71.0,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.9422609221188205,-0.33487961217098616
2004-04-11 08:00:00,912.0,64.3,4,11,8,888.0,1159.0,66.6,64.0,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.8169698930104421,-0.5766803221148671
2004-04-11 09:00:00,938.0,47.9,4,11,9,912.0,1112.0,64.3,53.1,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.631087944326053,-0.7757112907044197
2004-04-11 10:00:00,1053.0,35.4,4,11,10,938.0,1112.0,47.9,44.4,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.3984010898462418,-0.9172113015054528
2004-04-11 11:00:00,1087.0,29.2,4,11,11,1053.0,1063.0,35.4,38.4,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,0.13616664909624665,-0.9906859460363308
2004-04-11 12:00:00,1153.0,22.9,4,11,12,1087.0,1032.0,29.2,30.0,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.1361666490962464,-0.9906859460363308
2004-04-11 13:00:00,894.0,22.4,4,11,13,1153.0,936.0,22.9,26.7,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.3984010898462412,-0.9172113015054532
2004-04-11 14:00:00,797.0,18.9,4,11,14,894.0,883.0,22.4,23.1,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.6310879443260528,-0.7757112907044198
2004-04-11 15:00:00,854.0,19.0,4,11,15,797.0,942.0,18.9,22.7,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.816969893010442,-0.5766803221148672
2004-04-11 16:00:00,892.0,23.6,4,11,16,854.0,943.0,19.0,21.3,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.9422609221188204,-0.3348796121709864
2004-04-11 17:00:00,935.0,27.4,4,11,17,892.0,1007.0,23.6,24.5,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.9976687691905392,-0.06824241336467135
2004-04-11 18:00:00,989.0,30.8,4,11,18,935.0,1037.0,27.4,31.6,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.979084087682323,0.2034560130526333
2004-04-11 19:00:00,1063.0,35.3,4,11,19,989.0,1127.0,30.8,35.0,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.8878852184023756,0.4600650377311516
2004-04-11 20:00:00,922.0,37.5,4,11,20,1063.0,1123.0,35.3,41.5,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.7308359642781246,0.6825531432186536
2004-04-11 21:00:00,925.0,36.7,4,11,21,922.0,1110.0,37.5,50.3,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.5195839500354336,0.8544194045464886
2004-04-11 22:00:00,924.0,39.0,4,11,22,925.0,1247.0,36.7,55.5,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-0.2697967711570244,0.9629172873477992
2004-04-11 23:00:00,914.0,38.2,4,11,23,924.0,1220.0,39.0,56.6,0.8660254037844387,-0.4999999999999998,0.7907757369376985,-0.6121059825476629,-2.4492935982947064e-16,1.0
2004-04-12 00:00:00,840.0,38.3,4,12,0,914.0,1028.0,38.2,56.2,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.0,1.0
2004-04-12 01:00:00,799.0,34.0,4,12,1,840.0,978.0,38.3,56.6,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.2697967711570243,0.9629172873477994
2004-04-12 02:00:00,856.0,34.0,4,12,2,799.0,949.0,34.0,64.3,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.5195839500354336,0.8544194045464886
2004-04-12 03:00:00,830.0,32.8,4,12,3,856.0,910.0,34.0,66.0,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.730835964278124,0.6825531432186541
2004-04-12 04:00:00,753.0,30.9,4,12,4,830.0,863.0,32.8,70.4,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.8878852184023752,0.4600650377311522
2004-04-12 05:00:00,785.0,37.9,4,12,5,753.0,836.0,30.9,70.7,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.9790840876823228,0.20345601305263397
2004-04-12 06:00:00,835.0,43.6,4,12,6,785.0,856.0,37.9,71.0,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.9976687691905392,-0.06824241336467088
2004-04-12 07:00:00,865.0,50.1,4,12,7,835.0,888.0,43.6,66.6,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.9422609221188205,-0.33487961217098616
2004-04-12 08:00:00,922.0,53.6,4,12,8,865.0,912.0,50.1,64.3,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.8169698930104421,-0.5766803221148671
2004-04-12 09:00:00,975.0,56.0,4,12,9,922.0,938.0,53.6,47.9,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.631087944326053,-0.7757112907044197
2004-04-12 10:00:00,1040.0,59.6,4,12,10,975.0,1053.0,56.0,35.4,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.3984010898462418,-0.9172113015054528
2004-04-12 11:00:00,1115.0,62.7,4,12,11,1040.0,1087.0,59.6,29.2,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,0.13616664909624665,-0.9906859460363308
2004-04-12 12:00:00,1004.0,60.5,4,12,12,1115.0,1153.0,62.7,22.9,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.1361666490962464,-0.9906859460363308
2004-04-12 13:00:00,895.0,64.4,4,12,13,1004.0,894.0,60.5,22.4,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.3984010898462412,-0.9172113015054532
2004-04-12 14:00:00,917.0,67.6,4,12,14,895.0,797.0,64.4,18.9,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.6310879443260528,-0.7757112907044198
2004-04-12 15:00:00,1025.0,61.2,4,12,15,917.0,854.0,67.6,19.0,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.816969893010442,-0.5766803221148672
2004-04-12 16:00:00,1035.0,70.5,4,12,16,1025.0,892.0,61.2,23.6,0.8660254037844387,-0.4999999999999998,0.6513724827222223,-0.758758122692791,-0.9422609221188204,-0.3348796121709864
